DCODE;WORKDATE;BHOUR;BMIN;FHOUR;FMIN
-1;2021-06-17 00:00:00.000;13;40;13;50
-1;2021-06-21 00:00:00.000;11;20;11;40
10000644;2021-06-23 00:00:00.000;17;30;18;10
10000185;2021-06-17 00:00:00.000;17;0;17;30
10000292;2021-06-21 00:00:00.000;14;20;14;30
10001642;2021-06-21 00:00:00.000;15;30;16;0
-1;2021-06-17 00:00:00.000;16;30;17;0
10000213;2021-06-18 00:00:00.000;10;0;10;30
10000639;2021-06-18 00:00:00.000;18;30;19;0
10000054;2021-06-18 00:00:00.000;10;0;10;15
